Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
232111;107954;Hieracium vinaceiforme;kvigfibbla;Art;39;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
232112;107955;Hieracium vinaceum;vinfibbla;Art;24;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1"
232118;107956;Hieracium xystophorum;viggfibbla;Art;90;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
232120;107957;Hieracium zonulatiforme;druvfibbla;Art;42;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1"
232121;107958;Hieracium zonulatum;zonfibbla;Art;31;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv); C2a(i)"
231477;108016;Hieracium abiegni;granlundsfibbla;Art;11;Skog (S) - Stor betydelse;CR;B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
231478;108017;Hieracium abrupticuspis;;Art;19;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231479;108018;Hieracium accrescens;;Art;18;Urban miljö (U) - Stor betydelse;VU;D1
231485;108022;Hieracium acuens;slipfibbla;Art;20;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231488;108025;Hieracium aemulans;;Art;10;Urban miljö (U) - Stor betydelse;EN;D
231489;108026;Hieracium aequialtum;;Art;102;Urban miljö (U) - Stor betydelse;NT;"B1a+2a; D1"
231490;108027;Hieracium aethalodes;;Art;22;Urban miljö (U) - Stor betydelse;VU;D1
231493;108030;Hieracium ageneium;;Art;11;Urban miljö (U) - Stor betydelse;EN;D
231497;108032;Hieracium albovittatum;vitbandad fibbla;Art;126;Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); C2a(i)"
266280;108033;Hieracium alces;älgfibbla;Art;34;Jordbrukslandskap (J) - Stor betydelse;NT;D1
231500;108036;Hieracium altipes;rävfibbla;Art;90;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231503;108038;Hieracium amblyglochin;svansfibbla;Art;41;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231505;108039;Hieracium amblyodontum;;Art;9;Urban miljö (U) - Stor betydelse;EN;D
231507;108041;Hieracium amoenifrons;spolfibbla;Art;13;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;"B2ab(ii,iii,iv,v); C2a(i)"
231510;108044;Hieracium ancisum;hårlös rivfibbla;Art;17;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231513;108047;Hieracium angulosum;kantfibbla;Art;31;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231517;108050;Hieracium anisolobum;;Art;6;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v); D"
231520;108052;Hieracium anthracostylum;;Art;14;Urban miljö (U) - Stor betydelse;EN;D
231522;108053;Hieracium appendiculatum;;Art;13;Urban miljö (U) - Stor betydelse;EN;D
231525;108055;Hieracium araeocladum;;Art;3;Urban miljö (U) - Stor betydelse;EN;D
231527;108056;Hieracium argentimontanum;silverbergsfibbla;Art;27;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231532;108058;Hieracium asteroloma;;Art;7;Urban miljö (U) - Stor betydelse;VU;D1
231533;108059;Hieracium aterrimum;;Art;74;Urban miljö (U) - Stor betydelse;VU;D1
231534;108060;Hieracium atricolor;;Art;19;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231537;108062;Hieracium baliophyllum;;Art;77;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231541;108067;Hieracium basifalcatum;;Art;32;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231542;108068;Hieracium basilacinium;;Art;28;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231543;108069;Hieracium basilimbatum;;Art;4;Urban miljö (U) - Stor betydelse;EN;D
231546;108072;Hieracium bathymallum;;Art;61;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231547;108073;Hieracium bembicophorum;;Art;27;Urban miljö (U) - Stor betydelse;EN;D
231549;108074;Hieracium betuletorum;;Art;23;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231553;108077;Hieracium brachycodon;;Art;18;Urban miljö (U) - Stor betydelse;EN;D
231554;108078;Hieracium brachythysanum;;Art;51;Urban miljö (U) - Stor betydelse;VU;D1
231560;108082;Hieracium brevipilosum;snaggfibbla;Art;25;Urban miljö (U) - Stor betydelse;NT;D1
231568;108087;Hieracium caliginosum;lansettfibbla;Art;343;Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
231572;108091;Hieracium camurum;krumfibbla;Art;30;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231573;108092;Hieracium canipediforme;valpfibbla;Art;92;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231582;108099;Hieracium carcarophyllum;hajtandsfibbla;Art;24;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231590;108104;Hieracium chloeropis;gräsgrön fibbla;Art;33;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;C2a(i)
231592;108107;Hieracium chloromaurum;vesslefibbla;Art;69;Skog (S) - Stor betydelse;VU;D1
231596;108110;Hieracium ciliatiforme;tabergsfibbla;Art;21;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
251278;108111;Hieracium cirrobractum;plymfibbla;Art;11;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231604;108115;Hieracium comanticeps;boafibbla;Art;33;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); D1"
231605;108116;Hieracium comitans;;Art;22;Urban miljö (U) - Stor betydelse;EN;D
231608;108121;Hieracium contaminatum;;Art;90;Urban miljö (U) - Stor betydelse;NT;B2a
231611;108124;Hieracium convergentipes;;Art;46;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231613;108125;Hieracium corniculans;;Art;9;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
231614;108126;Hieracium corynodes;;Art;11;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231615;108127;Hieracium cosmiodontum;rönnfibbla;Art;162;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(ii,iii,iv,v)
231616;108128;Hieracium crassiceps;storkorgsfibbla;Art;289;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(ii,iii,iv,v)
231619;108131;Hieracium crenosum;;Art;49;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;D1
231621;108133;Hieracium crispatulum;;Art;12;Urban miljö (U) - Stor betydelse;EN;D
231624;108136;Hieracium cuprimontanum;kopparbergsfibbla;Art;56;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231626;108138;Hieracium cyclum;hjulfibbla;Art;25;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231628;108140;Hieracium cyrtocladum;;Art;76;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231630;108142;Hieracium dactylites;spatelfibbla;Art;88;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231632;108143;Hieracium daniciforme;;Art;22;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;C2a(i)
231636;108146;Hieracium decorans;;Art;15;Urban miljö (U) - Stor betydelse;VU;D1
231637;108147;Hieracium decurrentidens;;Art;72;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231638;108148;Hieracium delime;limafibbla;Art;29;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231640;108150;Hieracium densecomosum;östmarksfibbla;Art;14;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231643;108153;Hieracium densipellitum;;Art;4;Urban miljö (U) - Stor betydelse;EN;D
231645;108155;Hieracium dentifolium;växeltandsfibbla;Art;302;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
231649;108159;Hieracium diphyllum;;Art;28;Urban miljö (U) - Stor betydelse;VU;D1
231650;108160;Hieracium distanticeps;;Art;18;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231651;108161;Hieracium distinctum;särfibbla;Art;74;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231653;108163;Hieracium distrudens;malungsfibbla;Art;10;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
231654;108164;Hieracium dolichophyllum;;Art;7;Urban miljö (U) - Stor betydelse;EN;D
231655;108165;Hieracium duderhultense;döderhultsfibbla;Art;53;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231657;108167;Hieracium durum;;Art;21;Urban miljö (U) - Stor betydelse;VU;D1
231661;108171;Hieracium elvdalense;älvdalsfibba;Art;79;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231664;108174;Hieracium erysibodes;luddfibbla;Art;74;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231665;108175;Hieracium ethologum;gycklarfibbla;Art;22;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231667;108177;Hieracium eudaedalum;bårdfibbla;Art;61;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231668;108178;Hieracium eumeces;skinkfibbla;Art;114;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
231669;108179;Hieracium eurygonium;;Art;34;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231671;108181;Hieracium euthysanum;stickfibbla;Art;40;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231672;108182;Hieracium evae;evafibbla;Art;7;Urban miljö (U) - Stor betydelse;EN;D
231673;108183;Hieracium expallescens;blek trollfibbla;Art;73;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231681;108190;Hieracium flagriferum;kolmårdsfibbla;Art;166;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231683;108192;Hieracium fodinarium;;Art;9;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
231684;108193;Hieracium froederstroemii;;Art;13;Urban miljö (U) - Stor betydelse;EN;D
231685;108195;Hieracium funerale;trattfibbla;Art;46;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231690;108200;Hieracium gerontocephalum;;Art;14;Urban miljö (U) - Stor betydelse;VU;D1
231691;108201;Hieracium gilvocaniceps;gulgrå fibbla;Art;83;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(ii,iii,iv,v)
231692;108202;Hieracium glandulosissimum;aspfibbla;Art;242;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); C2a(i)"
231696;108206;Hieracium grandidentiforme;;Art;3;Urban miljö (U) - Stor betydelse;EN;D
231697;108207;Hieracium grandifoliatum;;Art;93;Urban miljö (U) - Stor betydelse;VU;D1
231698;108208;Hieracium grandiserratum;;Art;74;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231699;108209;Hieracium gripharium;gripfibbla;Art;64;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231702;108212;Hieracium guttatifrons;;Art;14;Urban miljö (U) - Stor betydelse;VU;D1
231705;108214;Hieracium haboënse;habofibbla;Art;32;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231706;108215;Hieracium haegerstroemii;hägerströmsfibbla;Art;179;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(ii,iii,iv,v)
231708;108217;Hieracium hastato-ovatum;;Art;15;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
231710;108218;Hieracium hepaticolor;pilfibbla;Art;110;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231712;108220;Hieracium hjeltii;hjeltfibbla;Art;263;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;"B2ab(ii,iii,iv,v); C2a(i)"
231714;108222;Hieracium hortense;;Art;13;Urban miljö (U) - Stor betydelse;EN;D
231716;108224;Hieracium hyperlepideum;rosenfotad fibbla;Art;88;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(ii,iii,iv,v)
231717;108225;Hieracium hypomallum;;Art;30;Urban miljö (U) - Stor betydelse;VU;D1
231718;108226;Hieracium hypsilophum;;Art;80;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231719;108228;Hieracium imberbe;;Art;14;Urban miljö (U) - Stor betydelse;EN;D
231722;108231;Hieracium incrassans;kålfibbla;Art;179;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); C2a(i)"
231725;108234;Hieracium inophyllum;småfibbla;Art;18;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231727;108236;Hieracium integratifrons;helfibbla;Art;127;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); C2a(i)"
231729;108238;Hieracium intercalatum;korpfibbla;Art;60;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231730;108239;Hieracium intercedens;;Art;17;Urban miljö (U) - Stor betydelse;VU;D1
231732;108240;Hieracium intermarginatum;kuggfibbla;Art;4;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;B1ab(ii,iii,iv,v)
251311;108243;Hieracium irmae;irmafibbla;Art;15;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231736;108245;Hieracium issenii;;Art;53;Urban miljö (U) - Stor betydelse;EN;D
231738;108246;Hieracium ithytomum;tvåbladig fibbla;Art;72;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231739;108247;Hieracium jaedrense;jädraåsfibbla;Art;17;Urban miljö (U) - Stor betydelse;EN;D
231741;108249;Hieracium johanssonii;lövhultsfibbla;Art;52;Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231743;108250;Hieracium juncinescens;småkorgig vargfibbla;Art;23;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i); D"
231745;108253;Hieracium koehleri;;Art;167;Urban miljö (U) - Stor betydelse;NT;B2a
231750;108256;Hieracium larssonii;larssonfibbla;Art;1;Urban miljö (U) - Stor betydelse;EN;D
231752;108258;Hieracium latidens;;Art;8;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;D1
231754;108261;Hieracium laxilimbatum;;Art;11;Urban miljö (U) - Stor betydelse;EN;D
231760;108266;Hieracium leurolonchum;;Art;16;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;D1
251314;108270;Hieracium limitaneum;ljus flikfibbla;Art;12;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231770;108275;Hieracium ludificans;clownfibbla;Art;14;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;C2a(i)
231771;108276;Hieracium luzuleti;;Art;14;Urban miljö (U) - Stor betydelse;VU;D1
231774;108279;Hieracium machairodon;knivfibbla;Art;19;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231775;108280;Hieracium macradenium;tofsfibbla;Art;98;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231776;108281;Hieracium macrocoelium;långfjällig fibbla;Art;12;Urban miljö (U) - Stor betydelse;EN;D
231777;108282;Hieracium macromalloides;raggfibbla;Art;37;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231778;108283;Hieracium macromallum;tossåsfibbla;Art;72;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2a
231779;108285;Hieracium macrurum;;Art;22;Urban miljö (U) - Stor betydelse;VU;D1
231785;108288;Hieracium malaxatum;mjukbladig fibbla;Art;34;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231333;108289;Hieracium mallophyllum;pälsfibbla;Art;79;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231786;108290;Hieracium mallopodoides;ljus tassfibbla;Art;12;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231787;108291;Hieracium mallopodum;tassfibbla;Art;119;Skog (S) - Stor betydelse;VU;"B2ab(ii,iii,iv,v); C2a(i)"
267089;108294;Hieracium marginelliceps;;Art;11;Jordbrukslandskap (J) - Stor betydelse;EN;D
231795;108296;Hieracium maurostylum;;Art;15;Urban miljö (U) - Stor betydelse;VU;D1
231799;108299;Hieracium membrosum;högfibbla;Art;50;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231802;108303;Hieracium microcodon;;Art;39;Urban miljö (U) - Stor betydelse;VU;D1
231805;108306;Hieracium mimeticum;;Art;26;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231807;108308;Hieracium molucratum;ärnäsfibbla;Art;10;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231810;108309;Hieracium monochroum;;Art;34;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231811;108311;Hieracium monstrosum;;Art;39;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
251316;108313;Hieracium mucrodentatum;snipfibbla;Art;6;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;"B2ab(ii,iii,iv,v); C2a(i)"
231813;108314;Hieracium mucroniferum;;Art;50;Urban miljö (U) - Stor betydelse;VU;D1
231814;108315;Hieracium multisigne;hårig triangelfibbla;Art;7;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;C2a(i)
231815;108318;Hieracium mundulum;nubbfibbla;Art;192;Skog (S) - Stor betydelse;NT;B2ab(ii,iii,iv,v)
231818;108321;Hieracium myrtillinum;blåbärsfibbla;Art;9;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); D1"
231823;108326;Hieracium neoserratifrons;sågfibbla;Art;269;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
231825;108328;Hieracium neritodon;smedfibbla;Art;24;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231827;108329;Hieracium nigrisquameum;;Art;24;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231829;108331;Hieracium nigrocyaneum;svartblå fibbla;Art;6;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;D
231837;108338;Hieracium nuoliense;;Art;46;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231840;108341;Hieracium obellipticum;;Art;33;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;D1
231841;108342;Hieracium oblanceolatum;rännebergsfibbla;Art;25;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231842;108343;Hieracium obliquifolium;vätterfibbla;Art;168;Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231844;108344;Hieracium obovatifrons;ruskåsfibbla;Art;19;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231847;108347;Hieracium obtusius;;Art;50;Urban miljö (U) - Stor betydelse;NT;D1
231848;108348;Hieracium obtusoserratum;vågfibbla;Art;124;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(ii,iii,iv,v)
231852;108353;Hieracium ocriophyllum;sälenfibbla;Art;28;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231854;108355;Hieracium offulgens;blixtfibbla;Art;35;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231855;108356;Hieracium ohlsenii;;Art;62;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231856;108357;Hieracium oistophyllum;trollfibbla;Art;977;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(ii,iii,iv,v)
231858;108359;Hieracium oligogonium;vinkeltandsfibbla;Art;17;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231859;108360;Hieracium oligolepium;fåfjällig fibbla;Art;23;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;C2a(i)
231860;108361;Hieracium oligopolium;;Art;29;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;D1
231861;108362;Hieracium oligozum;;Art;60;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
231862;108363;Hieracium onychodontum;;Art;31;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231871;108371;Hieracium osmundaceum;osmundsfibbla;Art;81;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231872;108372;Hieracium otophorum;;Art;78;Urban miljö (U) - Stor betydelse;NT;B2a
231879;108377;Hieracium parallelisquameum;;Art;34;Urban miljö (U) - Stor betydelse;NT;"B2a; D1"
231880;108378;Hieracium paramaurum;dysterfibbla;Art;121;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(ii,iii,iv,v)
231881;108380;Hieracium parmiferum;sköldfibbla;Art;11;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;CR;"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i)"
231882;108381;Hieracium parmulatum;mörkhövdad fibbla;Art;72;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;"B2ab(ii,iii,iv,v); C2a(i)"
231883;108382;Hieracium parvulifrons;;Art;29;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;D1
